X,Y,numReview,avgReview,index,title,date,url,genUnknown,genAction,genAdventure,genAnimation,genChildren,genComedy,genCrime,genDocu,genDrama,genFantasy,genNoir,genHorror,genMusical,genMystery,genRomance,genSciFi,genThriller,genWar,genWestern
0.3707,0.66617,0.32818,0.60286,393,Mrs. Doubtfire (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024333,0.6367,0.0189,0.58333,394,Radioland Murders (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Radioland%20Murders%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0.079646,0.62904,0.094502,0.39732,395,Robin Hood: Men in Tights (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093955,0.67838,0.091065,0.4537,396,Serial Mom (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994),0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0.015555,0.65806,0.0189,0.39583,397,Striking Distance (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.029737,0.64442,0.042955,0.26923,398,Super Mario Bros. (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.17525,0.66045,0.1512,0.57584,399,"Three Musketeers, The (1993)",1-Jan-93,"http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026357,0.65086,0.02921,0.43056,400,"Little Rascals, The (1994)",1-Jan-94,"http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12835,0.66397,0.12887,0.45066,401,"Brady Bunch Movie, The (1995)",1-Jan-95,"http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32419,0.64412,0.29038,0.61618,402,Ghost (1990),1-Jan-90,http://us.imdb.com/M/title-exact?Ghost%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.39245,0.64402,0.34364,0.60697,403,Batman (1989),1-Jan-89,http://us.imdb.com/M/title-exact?Batman%20(1989),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.2326,0.73793,0.17182,0.66832,404,Pinocchio (1940),1-Jan-40,http://us.imdb.com/M/title-exact?Pinocchio%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48431,0.24429,0.58935,0.57849,405,Mission: Impossible (1996),22-May-96,http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.04965,0.58433,0.082474,0.36224,406,Thinner (1996),25-Oct-96,http://us.imdb.com/M/title-exact?Thinner%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.048119,0.60589,0.072165,0.37791,407,Spy Hard (1996),24-May-96,http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22262,0.64827,0.19072,0.87277,408,"Close Shave, A (1995)",28-Apr-96,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09927,0.54033,0.11856,0.53571,409,Jack (1996),7-Aug-96,http://us.imdb.com/M/title-exact?Jack%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.22986,0.45586,0.27663,0.53241,410,Kingpin (1996),12-Jul-96,http://us.imdb.com/M/title-exact?Kingpin%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21868,0.45244,0.27835,0.47853,411,"Nutty Professor, The (1996)",28-Jun-96,"http://us.imdb.com/M/title-exact?Nutty%20Professor,%20The%20(1996)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0.10619,0.57918,0.15808,0.34946,412,"Very Brady Sequel, A (1996)",23-Aug-96,"http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06496,0.59097,0.092784,0.40909,413,Tales from the Crypt Presents: Bordello of Blood (1996),19-Jul-96,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.13493,0.79312,0.10481,0.63306,414,My Favorite Year (1982),1-Jan-82,http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.048699,0.6618,0.041237,0.46,415,"Apple Dumpling Gang, The (1975)",1-Jan-75,"http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.13774,0.72166,0.10825,0.62109,416,Old Yeller (1957),1-Jan-57,http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.13827,0.70828,0.12371,0.52397,417,"Parent Trap, The (1961)",1-Jan-61,"http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.26485,0.69649,0.21993,0.64535,418,Cinderella (1950),1-Jan-50,http://us.imdb.com/M/title-exact?Cinderella%20(1950),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.37151,0.79459,0.30412,0.68118,419,Mary Poppins (1964),1-Jan-64,http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.17796,0.68911,0.13746,0.66667,420,Alice in Wonderland (1951),1-Jan-51,http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.20856,0.65103,0.18041,0.64858,421,William Shakespeare's Romeo and Juliet (1996),25-Oct-96,http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.039258,0.65158,0.042955,0.46154,422,Aladdin and the King of Thieves (1996),1-Jan-96,http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61582,0.79705,0.51375,0.70833,423,E.T. the Extra-Terrestrial (1982),1-Jan-82,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0.008959,0.64492,0.030928,0.078947,424,Children of the Corn: The Gathering (1996),1-Jan-96,http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.19937,0.75693,0.14433,0.68529,425,Bob Roberts (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.051667,0.62458,0.053265,0.46094,426,"Transformers: The Movie, The (1986)",1-Jan-86,"http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0.46706,0.91242,0.37457,0.82306,427,To Kill a Mockingbird (1962),1-Jan-62,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.261,0.85573,0.20619,0.70455,428,Harold and Maude (1971),1-Jan-71,http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21243,0.82055,0.16495,0.73454,429,"Day the Earth Stood Still, The (1951)",1-Jan-51,"http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.21533,0.8693,0.15808,0.75,430,Duck Soup (1933),1-Jan-33,http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3116,0.66981,0.26117,0.63399,431,Highlander (1986),1-Jan-86,http://us.imdb.com/M/title-exact?Highlander%20(1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3607,0.82333,0.29725,0.69253,432,Fantasia (1940),1-Jan-40,http://us.imdb.com/M/title-exact?Fantasia%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.35816,0.76134,0.2921,0.67251,433,Heathers (1989),1-Jan-89,http://us.imdb.com/M/title-exact?Heathers%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15057,0.79355,0.1134,0.70896,434,Forbidden Planet (1956),1-Jan-56,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42749,0.92998,0.36942,0.73727,435,Butch Cassidy and the Sundance Kid (1969),1-Jan-69,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2042,0.72958,0.16838,0.63384,436,"American Werewolf in London, An (1981)",1-Jan-81,"http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.002291,0.65605,0.0068729,0,437,Amityville 1992: It's About Time (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0032601,0.65663,0.0085911,0.041667,438,Amityville 3-D (1983),1-Jan-83,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.002291,0.65605,0.0068729,0,439,Amityville: A New Generation (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.010036,0.6587,0.022337,0.16071,440,Amityville II: The Possession (1982),1-Jan-82,http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.06924,0.65919,0.089347,0.39151,441,"Amityville Horror, The (1979)",1-Jan-79,"http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0024354,0.65727,0.0051546,0.0625,442,"Amityville Curse, The (1990)",1-Jan-90,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.34425,0.81957,0.27663,0.70216,443,"Birds, The (1963)",1-Jan-63,"http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.066529,0.67445,0.07732,0.42935,444,"Blob, The (1958)",1-Jan-58,"http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.04245,0.69021,0.036082,0.625,445,"Body Snatcher, The (1945)",1-Jan-45,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.010926,0.65856,0.013746,0.36111,446,Burnt Offerings (1976),1-Jan-76,http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.23764,0.7184,0.20619,0.62603,447,Carrie (1976),1-Jan-76,http://us.imdb.com/M/title-exact?Carrie%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.16779,0.70872,0.14433,0.59706,448,"Omen, The (1976)",1-Jan-76,"http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.19906,0.6521,0.19931,0.50855,449,Star Trek: The Motion Picture (1979),1-Jan-79,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.082955,0.63564,0.10653,0.34921,450,Star Trek V: The Final Frontier (1989),1-Jan-89,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31955,0.69887,0.29038,0.58676,451,Grease (1978),1-Jan-78,http://us.imdb.com/M/title-exact?Grease%20(1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.094306,0.6284,0.11168,0.41667,452,Jaws 2 (1978),1-Jan-78,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.018192,0.64889,0.025773,0.23438,453,Jaws 3-D (1983),1-Jan-83,http://us.imdb.com/M/title-exact?Jaws%203-D%20(1983),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.025804,0.6527,0.025773,0.46875,454,Bastard Out of Carolina (1996),15-Dec-96,http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2271,0.50175,0.24742,0.56379,455,Jackie Chan's First Strike (1996),10-Jan-97,http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.047192,0.57665,0.080756,0.32812,456,Beverly Hills Ninja (1997),17-Jan-97,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012918,0.63365,0.044674,0.18519,457,Free Willy 3: The Rescue (1997),8-Aug-97,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.11096,0.55823,0.15292,0.53056,458,Nixon (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Nixon%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.033796,0.64655,0.039519,0.6875,459,"Cry, the Beloved Country (1995)",1-Jan-95,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.037393,0.60561,0.046392,0.5,460,"Crossing Guard, The (1995)",1-Jan-95,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.16289,0.74397,0.12543,0.65541,461,Smoke (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Smoke%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.27875,0.79921,0.25258,0.70101,462,Like Water For Chocolate (Como agua para chocolate) (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.15047,0.74344,0.12027,0.71479,463,"Secret of Roan Inish, The (1994)",1-Jan-94,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.058655,0.70606,0.044674,0.64815,464,Vanya on 42nd Street (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.17463,0.68115,0.14433,0.64118,465,"Jungle Book, The (1994)",1-Jan-94,"http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.11138,0.70412,0.087629,0.64904,466,Red Rock West (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.11225,0.70406,0.080756,0.69792,467,"Bronx Tale, A (1993)",1-Jan-93,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.13103,0.64533,0.10825,0.57812,468,Rudy (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Rudy%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.15319,0.70039,0.1134,0.69403,469,Short Cuts (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.24667,0.63289,0.18385,0.66667,470,Tombstone (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Tombstone%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33321,0.31171,0.37801,0.65271,471,Courage Under Fire (1996),8-Mar-96,http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.23695,0.47026,0.26976,0.52057,472,Dragonheart (1996),31-May-96,http://us.imdb.com/M/title-exact?Dragonheart%20(1996),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.19256,0.58341,0.21478,0.53175,473,James and the Giant Peach (1996),12-Apr-96,http://us.imdb.com/M/title-exact?James%20and%20the%20Giant%20Peach%20(1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.43933,1,0.33162,0.81314,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),1-Jan-63,http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3698,0.40788,0.42784,0.721,475,Trainspotting (1996),19-Jul-96,http://us.imdb.com/Title?Trainspotting+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.19013,0.47843,0.2732,0.50469,476,"First Wives Club, The (1996)",14-Sep-96,"http://us.imdb.com/M/title-exact?First%20Wives%20Club,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13365,0.55577,0.16151,0.55263,477,Matilda (1996),2-Aug-96,http://us.imdb.com/M/title-exact?Matilda%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22954,0.88961,0.17698,0.77885,478,"Philadelphia Story, The (1940)",1-Jan-40,"http://us.imdb.com/M/title-exact?Philadelphia%20Story,%20The%20(1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39516,0.92997,0.30584,0.81285,479,Vertigo (1958),1-Jan-58,http://us.imdb.com/M/title-exact?Vertigo%20(1958),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.39514,0.94918,0.30584,0.82123,480,North by Northwest (1959),1-Jan-59,http://us.imdb.com/M/title-exact?North%20by%20Northwest%20(1959),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.14417,0.82659,0.10653,0.73413,481,"Apartment, The (1960)",1-Jan-60,"http://us.imdb.com/M/title-exact?Apartment,%20The%20(1960)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.27089,0.91225,0.21821,0.74609,482,Some Like It Hot (1959),1-Jan-59,http://us.imdb.com/M/title-exact?Some%20Like%20It%20Hot%20(1959),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.54813,0.99171,0.41581,0.8642,483,Casablanca (1942),1-Jan-42,http://us.imdb.com/M/title-exact?Casablanca%20(1942),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.3112,0.92695,0.2354,0.80254,484,"Maltese Falcon, The (1941)",1-Jan-41,"http://us.imdb.com/M/title-exact?Maltese%20Falcon,%20The%20(1941)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.26168,0.86039,0.21306,0.704,485,My Fair Lady (1964),1-Jan-64,http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.12472,0.77677,0.10825,0.69922,486,Sabrina (1954),1-Jan-54,http://us.imdb.com/M/title-exact?Sabrina%20(1954),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.13776,0.79032,0.11512,0.77574,487,Roman Holiday (1953),1-Jan-53,http://us.imdb.com/M/title-exact?Roman%20Holiday%20(1953),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1533,0.86121,0.10997,0.8,488,Sunset Blvd. (1950),1-Jan-50,http://us.imdb.com/M/title-exact?Sunset%20Boulevard%20(1950),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.12819,0.83531,0.087629,0.77885,489,Notorious (1946),1-Jan-46,http://us.imdb.com/M/title-exact?Notorious%20(1946),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.11646,0.80446,0.084192,0.755,490,To Catch a Thief (1955),1-Jan-55,http://us.imdb.com/M/title-exact?To%20Catch%20a%20Thief%20(1955),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.15668,0.77742,0.1134,0.69776,491,"Adventures of Robin Hood, The (1938)",1-Jan-38,"http://us.imdb.com/M/title-exact?Adventures%20of%20Robin%20Hood,%20The%20(1938)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13321,0.81666,0.099656,0.7161,492,East of Eden (1955),1-Jan-55,http://us.imdb.com/M/title-exact?East%20of%20Eden%20(1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.14023,0.84206,0.10137,0.7875,493,"Thin Man, The (1934)",1-Jan-34,"http://us.imdb.com/M/title-exact?Thin%20Man,%20The%20(1934)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.13071,0.82255,0.094502,0.75,494,His Girl Friday (1940),1-Jan-40,http://us.imdb.com/M/title-exact?His%20Girl%20Friday%20(1940),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12572,0.78476,0.099656,0.66525,495,Around the World in 80 Days (1956),1-Jan-56,http://us.imdb.com/M/title-exact?Around%20the%20World%20in%2080%20Days%20(1956),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.50918,0.90711,0.39519,0.7803,496,It's a Wonderful Life (1946),1-Jan-46,http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.15079,0.82751,0.11512,0.70956,497,Bringing Up Baby (1938),1-Jan-38,http://us.imdb.com/M/title-exact?Bringing%20Up%20Baby%20(1938),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35373,0.9596,0.25945,0.79605,498,"African Queen, The (1951)",1-Jan-51,"http://us.imdb.com/M/title-exact?African%20Queen,%20The%20(1951)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.14566,0.84028,0.10481,0.7379,499,Cat on a Hot Tin Roof (1958),1-Jan-58,http://us.imdb.com/M/title-exact?Cat%20on%20a%20Hot%20Tin%20Roof%20(1958),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.075172,0.67237,0.051546,0.72581,500,Fly Away Home (1996),13-Sep-96,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25736,0.73274,0.20962,0.62398,501,Dumbo (1941),1-Jan-41,http://us.imdb.com/M/title-exact?Dumbo%20(1941),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.13424,0.77866,0.09622,0.67544,502,Bananas (1971),1-Jan-71,http://us.imdb.com/M/title-exact?Bananas%20(1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.094422,0.76251,0.065292,0.66026,503,"Candidate, The (1972)",1-Jan-72,"http://us.imdb.com/M/title-exact?Candidate,%20The%20(1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.26008,0.88776,0.2079,0.70492,504,Bonnie and Clyde (1967),1-Jan-67,http://us.imdb.com/M/title-exact?Bonnie%20and%20Clyde%20(1967),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.16436,0.83286,0.11512,0.75,505,Dial M for Murder (1954),1-Jan-54,http://us.imdb.com/M/title-exact?Dial%20M%20for%20Murder%20(1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.21685,0.83239,0.15292,0.71389,506,Rebel Without a Cause (1955),1-Jan-55,http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.19767,0.87165,0.16667,0.70408,507,"Streetcar Named Desire, A (1951)",1-Jan-51,"http://us.imdb.com/M/title-exact?Streetcar%20Named%20Desire,%20A%20(1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.30234,0.41061,0.3677,0.64884,508,"People vs. Larry Flynt, The (1996)",27-Dec-96,"http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.24371,0.80566,0.20619,0.71281,509,My Left Foot (1989),1-Jan-89,http://us.imdb.com/M/title-exact?My%20Left%20Foot%20(1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.25414,0.82353,0.20619,0.73554,510,"Magnificent Seven, The (1954)",1-Jan-54,http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20(1954),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
